Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-07,
2020-03-08,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-14,0.0
2020-03-15,3.0
2020-03-16,1.0
2020-03-17,1.0
2020-03-18,0.0
2020-03-19,1.0
2020-03-20,2.0
2020-03-21,0.0
2020-03-22,2.0
2020-03-23,0.0
2020-03-24,1.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,4.0
2020-03-28,0.0
2020-03-29,5.0
2020-03-30,2.0
2020-03-31,3.0
2020-04-01,3.0
2020-04-02,0.0
2020-04-03,6.0
2020-04-04,3.0
2020-04-05,5.0
2020-04-06,1.0
2020-04-07,8.0
2020-04-08,3.0
2020-04-09,1.0
2020-04-10,9.0
2020-04-11,4.0
2020-04-12,2.0
2020-04-13,3.0
2020-04-14,8.0
2020-04-15,3.0
2020-04-16,7.0
2020-04-17,4.0
2020-04-18,9.0
2020-04-19,3.0
2020-04-20,3.0
2020-04-21,3.0
2020-04-22,2.0
2020-04-23,0.0
2020-04-24,1.0
2020-04-25,5.0
2020-04-26,1.0
